time us,CH1 mV
2.52E+00,-16
2.52E+00,-2.4
2.52E+00,1.6
2.52E+00,-28
2.53E+00,-4
2.53E+00,5.6
2.53E+00,-13.6
2.53E+00,-3.2
2.53E+00,-15.2
2.53E+00,-20.8
2.53E+00,12
2.53E+00,23.2
2.53E+00,5.6
2.53E+00,8.8
2.53E+00,0.8
2.53E+00,-37.6
2.53E+00,-33.6
2.53E+00,11.2
2.53E+00,17.6
2.53E+00,-2.4
2.53E+00,-4.8
2.53E+00,24.8
2.53E+00,26.4
2.53E+00,10.4
2.53E+00,-9.6
2.53E+00,-21.6
2.53E+00,-3.2
2.53E+00,-0.8
2.53E+00,-20.8
2.54E+00,-30.4
2.54E+00,-16.8
2.54E+00,23.2
2.54E+00,32.8
2.54E+00,12.8
2.54E+00,8.8
2.54E+00,-13.6
2.54E+00,-49.6
2.54E+00,4.8
2.54E+00,5.6
2.54E+00,12
2.54E+00,19.2
2.54E+00,4
2.54E+00,24.8
2.54E+00,22.4
2.54E+00,-9.6
2.54E+00,-7.2
2.54E+00,5.6
2.54E+00,-0.8
2.54E+00,8.8
2.54E+00,-12.8
2.54E+00,-22.4
2.54E+00,9.6
2.54E+00,13.6
2.54E+00,15.2
2.55E+00,10.4
2.55E+00,0.8
2.55E+00,-16.8
2.55E+00,-24.8
2.55E+00,-8.8
2.55E+00,12
2.55E+00,4.8
2.55E+00,-11.2
2.55E+00,8.8
2.55E+00,38.4
2.55E+00,35.2
2.55E+00,24.8
2.55E+00,16.8
2.55E+00,17.6
2.55E+00,8
2.55E+00,-18.4
2.55E+00,-29.6
2.55E+00,-4
2.55E+00,15.2
2.55E+00,-0.8
2.55E+00,1.6
2.55E+00,-4
2.55E+00,-17.6
2.55E+00,-18.4
2.55E+00,-13.6
2.56E+00,-7.2
2.56E+00,-4.8
2.56E+00,-11.2
2.56E+00,-13.6
2.56E+00,12
2.56E+00,-2.4
2.56E+00,-10.4
2.56E+00,-20
2.56E+00,0
2.56E+00,-25.6
2.56E+00,-17.6
2.56E+00,35.2
2.56E+00,32
2.56E+00,4.8
2.56E+00,29.6
2.56E+00,8.8
2.56E+00,-30.4
2.56E+00,-11.2
2.56E+00,11.2
2.56E+00,1.6
2.56E+00,-2.4
2.56E+00,-18.4
2.56E+00,-4
2.56E+00,-8
2.56E+00,-12
2.57E+00,-20
2.57E+00,-4.8
2.57E+00,-4.8
2.57E+00,-14.4
2.57E+00,-18.4
2.57E+00,15.2
2.57E+00,-2.4
2.57E+00,-12.8
2.57E+00,11.2
2.57E+00,21.6
2.57E+00,-4.8
2.57E+00,-31.2
2.57E+00,-10.4
2.57E+00,13.6
2.57E+00,11.2
2.57E+00,-4.8
2.57E+00,24
2.57E+00,8
2.57E+00,-20.8
2.57E+00,-9.6
2.57E+00,-13.6
2.57E+00,-0.8
2.57E+00,-8.8
2.57E+00,-12.8
2.57E+00,-12
2.58E+00,-7.2
2.58E+00,-8.8
2.58E+00,-20
2.58E+00,2.4
2.58E+00,0
2.58E+00,-12
2.58E+00,8
2.58E+00,36.8
2.58E+00,18.4
2.58E+00,-4.8
2.58E+00,9.6
2.58E+00,-8.8
2.58E+00,-4.8
2.58E+00,0
2.58E+00,-0.8
2.58E+00,-3.2
2.58E+00,4.8
2.58E+00,24.8
2.58E+00,17.6
2.58E+00,7.2
2.58E+00,34.4
2.58E+00,37.6
2.58E+00,1.6
2.58E+00,9.6
2.58E+00,-21.6
2.59E+00,-12.8
2.59E+00,-27.2
2.59E+00,-23.2
2.59E+00,-5.6
2.59E+00,-14.4
2.59E+00,-27.2
2.59E+00,-26.4
2.59E+00,-6.4
2.59E+00,-22.4
2.59E+00,-3.2
2.59E+00,-29.6
2.59E+00,-11.2
2.59E+00,-26.4
2.59E+00,-24
2.59E+00,-34.4
2.59E+00,-25.6
2.59E+00,-24.8
2.59E+00,-0.8
2.59E+00,12
2.59E+00,8
2.59E+00,6.4
2.59E+00,9.6
2.59E+00,-5.6
2.59E+00,-1.6
2.59E+00,14.4
2.60E+00,11.2
2.60E+00,-4
2.60E+00,18.4
2.60E+00,1.6
2.60E+00,-19.2
2.60E+00,-28
2.60E+00,-14.4
2.60E+00,-4.8
2.60E+00,-8
2.60E+00,2.4
2.60E+00,28
2.60E+00,22.4
2.60E+00,8
2.60E+00,-0.8
2.60E+00,-6.4
2.60E+00,-14.4
2.60E+00,-20
2.60E+00,-7.2
2.60E+00,-0.8
2.60E+00,-1.6
2.60E+00,-10.4
2.60E+00,-14.4
2.60E+00,6.4
2.60E+00,2.4
2.60E+00,-14.4
2.61E+00,-2.4
2.61E+00,-36
2.61E+00,-17.6
2.61E+00,0
2.61E+00,-12.8
2.61E+00,-8.8
2.61E+00,12
2.61E+00,1.6
2.61E+00,-15.2
2.61E+00,0
2.61E+00,-0.8
2.61E+00,12
2.61E+00,-3.2
2.61E+00,17.6
2.61E+00,18.4
2.61E+00,-3.2
2.61E+00,8
2.61E+00,6.4
2.61E+00,13.6
2.61E+00,-17.6
2.61E+00,-18.4
2.61E+00,14.4
2.61E+00,-24.8
2.61E+00,-28
2.61E+00,-25.6
2.62E+00,-6.4
2.62E+00,-21.6
2.62E+00,-27.2
2.62E+00,-22.4
2.62E+00,15.2
2.62E+00,-4
2.62E+00,-14.4
2.62E+00,-3.2
2.62E+00,-10.4
2.62E+00,4.8
2.62E+00,-0.8
2.62E+00,15.2
2.62E+00,12
2.62E+00,-1.6
2.62E+00,-6.4
2.62E+00,-13.6
2.62E+00,-0.8
2.62E+00,0
2.62E+00,-10.4
2.62E+00,-28.8
2.62E+00,-2.4
2.62E+00,-16
2.62E+00,-36
2.62E+00,3.2
2.62E+00,-9.6
2.63E+00,-27.2
2.63E+00,-17.6
2.63E+00,3.2
2.63E+00,-4.8
2.63E+00,29.6
2.63E+00,4.8
2.63E+00,-11.2
2.63E+00,-45.6
2.63E+00,-28.8
2.63E+00,7.2
2.63E+00,11.2
2.63E+00,26.4
2.63E+00,15.2
2.63E+00,15.2
2.63E+00,13.6
2.63E+00,17.6
2.63E+00,19.2
2.63E+00,10.4
2.63E+00,-3.2
2.63E+00,19.2
2.63E+00,12
2.63E+00,0
2.63E+00,-6.4
2.63E+00,-22.4
2.63E+00,4
2.64E+00,21.6
2.64E+00,1.6
2.64E+00,12.8
2.64E+00,21.6
2.64E+00,17.6
2.64E+00,8.8
2.64E+00,-0.8
2.64E+00,20.8
2.64E+00,25.6
2.64E+00,23.2
2.64E+00,24.8
2.64E+00,20.8
2.64E+00,31.2
2.64E+00,13.6
2.64E+00,-16
2.64E+00,-8
2.64E+00,2.4
2.64E+00,1.6
2.64E+00,-8.8
2.64E+00,-16
2.64E+00,-19.2
2.64E+00,0
2.64E+00,8
2.64E+00,-1.6
2.64E+00,12.8
2.65E+00,-29.6
2.65E+00,-30.4
2.65E+00,-18.4
2.65E+00,-18.4
2.65E+00,-43.2
2.65E+00,-25.6
2.65E+00,-13.6
2.65E+00,0.8
2.65E+00,-3.2
2.65E+00,-13.6
2.65E+00,12
2.65E+00,-0.8
2.65E+00,-3.2
2.65E+00,-8
2.65E+00,-19.2
2.65E+00,0.8
2.65E+00,16
2.65E+00,12
2.65E+00,-16.8
2.65E+00,6.4
2.65E+00,-7.2
2.65E+00,-5.6
2.65E+00,-8.8
2.65E+00,5.6
2.65E+00,-8.8
2.66E+00,6.4
2.66E+00,-16
2.66E+00,-12.8
2.66E+00,8.8
2.66E+00,2.4
2.66E+00,-2.4
2.66E+00,40.8
2.66E+00,12.8
2.66E+00,20
2.66E+00,19.2
2.66E+00,11.2
2.66E+00,16
2.66E+00,6.4
2.66E+00,-8.8
2.66E+00,-3.2
2.66E+00,-6.4
2.66E+00,12.8
2.66E+00,13.6
2.66E+00,-23.2
2.66E+00,-8.8
2.66E+00,-9.6
2.66E+00,-14.4
2.66E+00,0.8
2.66E+00,42.4
2.66E+00,48
2.67E+00,23.2
2.67E+00,4
2.67E+00,-21.6
2.67E+00,-22.4
2.67E+00,6.4
2.67E+00,-3.2
2.67E+00,-4.8
2.67E+00,-0.8
2.67E+00,-3.2
2.67E+00,35.2
2.67E+00,40.8
2.67E+00,12.8
2.67E+00,-17.6
2.67E+00,-27.2
2.67E+00,-4.8
2.67E+00,2.4
2.67E+00,-12.8
2.67E+00,-7.2
2.67E+00,-18.4
2.67E+00,0.8
2.67E+00,-6.4
2.67E+00,-26.4
2.67E+00,-26.4
2.67E+00,-5.6
2.67E+00,4
2.68E+00,-28
2.68E+00,-4
2.68E+00,-6.4
2.68E+00,-8.8
2.68E+00,-4
2.68E+00,-14.4
2.68E+00,12
2.68E+00,0
2.68E+00,-4.8
2.68E+00,16.8
2.68E+00,0
2.68E+00,-14.4
2.68E+00,16
2.68E+00,18.4
2.68E+00,12
2.68E+00,0.8
2.68E+00,8
2.68E+00,29.6
2.68E+00,4
2.68E+00,9.6
2.68E+00,2.4
2.68E+00,20
2.68E+00,29.6
2.68E+00,28.8
2.68E+00,22.4
2.69E+00,14.4
2.69E+00,-15.2
2.69E+00,4
2.69E+00,18.4
2.69E+00,-4
2.69E+00,20.8
2.69E+00,19.2
2.69E+00,7.2
2.69E+00,-20.8
2.69E+00,-16.8
2.69E+00,-5.6
2.69E+00,4
2.69E+00,13.6
2.69E+00,14.4
2.69E+00,28
2.69E+00,12.8
2.69E+00,28.8
2.69E+00,0
2.69E+00,39.2
2.69E+00,34.4
2.69E+00,24.8
2.69E+00,10.4
2.69E+00,-0.8
2.69E+00,15.2
2.69E+00,-2.4
2.70E+00,2.4
2.70E+00,9.6
2.70E+00,-6.4
2.70E+00,1.6
2.70E+00,-4.8
2.70E+00,-4
2.70E+00,13.6
2.70E+00,-12
2.70E+00,-20.8
2.70E+00,-22.4
2.70E+00,-15.2
2.70E+00,-4
2.70E+00,20
2.70E+00,34.4
2.70E+00,13.6
2.70E+00,-7.2
2.70E+00,7.2
2.70E+00,-8
2.70E+00,-3.2
2.70E+00,17.6
2.70E+00,8
2.70E+00,-2.4
2.70E+00,9.6
2.70E+00,8
2.70E+00,0.8
2.71E+00,0
2.71E+00,12.8
2.71E+00,28.8
2.71E+00,2.4
2.71E+00,16.8
2.71E+00,16.8
2.71E+00,-1.6
2.71E+00,-6.4
2.71E+00,32
2.71E+00,30.4
2.71E+00,8.8
2.71E+00,-5.6
2.71E+00,-7.2
2.71E+00,-16
2.71E+00,-16.8
2.71E+00,3.2
2.71E+00,8
2.71E+00,8
2.71E+00,-13.6
2.71E+00,-20
2.71E+00,-28
2.71E+00,-30.4
2.71E+00,-11.2
2.71E+00,7.2
2.71E+00,8.8
2.72E+00,-4.8
2.72E+00,-5.6
2.72E+00,16.8
2.72E+00,24
2.72E+00,42.4
2.72E+00,26.4
2.72E+00,21.6
2.72E+00,27.2
2.72E+00,-4.8
2.72E+00,-17.6
2.72E+00,-10.4
2.72E+00,5.6
2.72E+00,23.2
2.72E+00,-13.6
2.72E+00,3.2
2.72E+00,-22.4
2.72E+00,-48.8
2.72E+00,-41.6
2.72E+00,0
2.72E+00,24
2.72E+00,30.4
2.72E+00,16
2.72E+00,-9.6
2.72E+00,-21.6
2.72E+00,-0.8
2.73E+00,12
2.73E+00,-4.8
2.73E+00,25.6
2.73E+00,16
2.73E+00,-2.4
2.73E+00,12.8
2.73E+00,-0.8
2.73E+00,0.8
2.73E+00,8
2.73E+00,-10.4
2.73E+00,-9.6
2.73E+00,6.4
2.73E+00,-4
2.73E+00,11.2
2.73E+00,0
2.73E+00,-15.2
2.73E+00,4.8
2.73E+00,-20.8
2.73E+00,-17.6
2.73E+00,6.4
2.73E+00,14.4
2.73E+00,-27.2
2.73E+00,-17.6
2.73E+00,-16.8
2.73E+00,-37.6
2.74E+00,-25.6
2.74E+00,-3.2
2.74E+00,-28
2.74E+00,-25.6
2.74E+00,-10.4
2.74E+00,-28
2.74E+00,-56
2.74E+00,-4
2.74E+00,4
2.74E+00,-27.2
2.74E+00,5.6
2.74E+00,-8.8
2.74E+00,-15.2
2.74E+00,-15.2
2.74E+00,-5.6
2.74E+00,14.4
2.74E+00,18.4
2.74E+00,9.6
2.74E+00,16
2.74E+00,-8
2.74E+00,-18.4
2.74E+00,-41.6
2.74E+00,-8
2.74E+00,3.2
2.74E+00,-4.8
2.75E+00,-0.8
2.75E+00,-31.2
2.75E+00,-20
2.75E+00,-32
2.75E+00,-8.8
2.75E+00,-1.6
2.75E+00,-12
2.75E+00,-28.8
2.75E+00,-22.4
2.75E+00,-16.8
2.75E+00,0
2.75E+00,5.6
2.75E+00,-0.8
2.75E+00,-25.6
2.75E+00,-12
2.75E+00,-29.6
2.75E+00,-28
2.75E+00,-15.2
2.75E+00,12.8
2.75E+00,29.6
2.75E+00,11.2
2.75E+00,-11.2
2.75E+00,12.8
2.75E+00,3.2
2.75E+00,-20.8
2.76E+00,-2.4
2.76E+00,20
2.76E+00,-4.8
2.76E+00,-16
2.76E+00,-43.2
2.76E+00,-50.4
2.76E+00,-16
2.76E+00,-2.4
2.76E+00,31.2
2.76E+00,21.6
2.76E+00,16
2.76E+00,12
2.76E+00,-4
2.76E+00,-5.6
2.76E+00,-9.6
2.76E+00,20.8
2.76E+00,10.4
2.76E+00,-1.6
2.76E+00,-33.6
2.76E+00,-16
2.76E+00,0
2.76E+00,-4
2.76E+00,-9.6
2.76E+00,-14.4
2.76E+00,8.8
2.77E+00,16.8
2.77E+00,9.6
2.77E+00,24.8
2.77E+00,2.4
2.77E+00,-8
2.77E+00,-9.6
2.77E+00,-5.6
2.77E+00,-34.4
2.77E+00,-15.2
2.77E+00,-11.2
2.77E+00,-9.6
2.77E+00,-24.8
2.77E+00,-6.4
2.77E+00,8
2.77E+00,-2.4
2.77E+00,11.2
2.77E+00,2.4
2.77E+00,23.2
2.77E+00,36.8
2.77E+00,4
2.77E+00,19.2
2.77E+00,28
2.77E+00,41.6
2.77E+00,34.4
2.77E+00,8.8
2.78E+00,-10.4
2.78E+00,8.8
2.78E+00,8.8
2.78E+00,20
2.78E+00,14.4
2.78E+00,13.6
2.78E+00,3.2
2.78E+00,-17.6
2.78E+00,-21.6
2.78E+00,6.4
2.78E+00,22.4
2.78E+00,-0.8
2.78E+00,-12.8
2.78E+00,-8
2.78E+00,34.4
2.78E+00,24.8
2.78E+00,29.6
2.78E+00,27.2
2.78E+00,32
2.78E+00,27.2
2.78E+00,15.2
2.78E+00,-7.2
2.78E+00,-3.2
2.78E+00,10.4
2.78E+00,-12.8
2.79E+00,-25.6
2.79E+00,-6.4
2.79E+00,31.2
2.79E+00,0.8
2.79E+00,-8
2.79E+00,-12
2.79E+00,-3.2
2.79E+00,-5.6
2.79E+00,-5.6
2.79E+00,13.6
2.79E+00,0
2.79E+00,2.4
2.79E+00,11.2
2.79E+00,0
2.79E+00,2.4
2.79E+00,-4.8
2.79E+00,-11.2
2.79E+00,1.6
2.79E+00,-4.8
2.79E+00,-6.4
2.79E+00,-14.4
2.79E+00,-17.6
2.79E+00,0
2.79E+00,-11.2
2.79E+00,-8.8
2.80E+00,17.6
2.80E+00,11.2
2.80E+00,44.8
2.80E+00,27.2
2.80E+00,20.8
2.80E+00,18.4
2.80E+00,24
2.80E+00,-9.6
2.80E+00,12
2.80E+00,3.2
2.80E+00,2.4
2.80E+00,40
2.80E+00,24.8
2.80E+00,-0.8
2.80E+00,-16.8
2.80E+00,-20.8
2.80E+00,10.4
2.80E+00,16
2.80E+00,-7.2
2.80E+00,-15.2
2.80E+00,-45.6
2.80E+00,-23.2
2.80E+00,-0.8
2.80E+00,4
2.80E+00,0
2.81E+00,10.4
2.81E+00,7.2
2.81E+00,-2.4
2.81E+00,12
2.81E+00,16.8
2.81E+00,24
2.81E+00,24.8
2.81E+00,5.6
2.81E+00,16.8
2.81E+00,19.2
2.81E+00,14.4
2.81E+00,14.4
2.81E+00,-6.4
2.81E+00,-16
2.81E+00,-5.6
2.81E+00,3.2
2.81E+00,-6.4
2.81E+00,-18.4
2.81E+00,-4.8
2.81E+00,16
2.81E+00,-4
2.81E+00,8.8
2.81E+00,25.6
2.81E+00,41.6
2.81E+00,8
2.82E+00,26.4
2.82E+00,26.4
2.82E+00,8.8
2.82E+00,7.2
2.82E+00,27.2
2.82E+00,11.2
2.82E+00,8.8
2.82E+00,8
2.82E+00,-10.4
2.82E+00,-3.2
2.82E+00,11.2
2.82E+00,0.8
2.82E+00,10.4
2.82E+00,14.4
2.82E+00,3.2
2.82E+00,-17.6
2.82E+00,-23.2
2.82E+00,-5.6
2.82E+00,21.6
2.82E+00,5.6
2.82E+00,29.6
2.82E+00,51.2
2.82E+00,19.2
2.82E+00,28.8
2.82E+00,18.4
2.83E+00,8.8
2.83E+00,5.6
2.83E+00,0.8
2.83E+00,-12
2.83E+00,5.6
2.83E+00,-2.4
2.83E+00,1.6
2.83E+00,-30.4
2.83E+00,-11.2
2.83E+00,-6.4
2.83E+00,-12.8
2.83E+00,-24.8
2.83E+00,-47.2
2.83E+00,-47.2
2.83E+00,-20.8
2.83E+00,-15.2
2.83E+00,-11.2
2.83E+00,-1.6
2.83E+00,-12.8
2.83E+00,-20
2.83E+00,-25.6
2.83E+00,-0.8
2.83E+00,16.8
2.83E+00,-0.8
2.83E+00,8.8
2.84E+00,10.4
2.84E+00,15.2
2.84E+00,-9.6
2.84E+00,1.6
2.84E+00,4
2.84E+00,4.8
2.84E+00,29.6
2.84E+00,12
2.84E+00,0.8
2.84E+00,-8
2.84E+00,-4
2.84E+00,-4
2.84E+00,-2.4
2.84E+00,-0.8
2.84E+00,-16.8
2.84E+00,0
2.84E+00,-19.2
2.84E+00,-4.8
2.84E+00,1.6
2.84E+00,-3.2
2.84E+00,-20.8
2.84E+00,-36
2.84E+00,-24
2.84E+00,-16
2.84E+00,-26.4
2.85E+00,-20.8
2.85E+00,-23.2
2.85E+00,5.6
2.85E+00,8
2.85E+00,5.6
2.85E+00,-20.8
2.85E+00,-20
2.85E+00,9.6
2.85E+00,-8
2.85E+00,-24
2.85E+00,-13.6
2.85E+00,-9.6
2.85E+00,0
2.85E+00,2.4
2.85E+00,32.8
2.85E+00,2.4
2.85E+00,-8.8
2.85E+00,-12
2.85E+00,1.6
2.85E+00,7.2
2.85E+00,-28.8
2.85E+00,-10.4
2.85E+00,-32
2.85E+00,-20
2.85E+00,-20
2.86E+00,-36.8
2.86E+00,-24
2.86E+00,-13.6
2.86E+00,-18.4
2.86E+00,5.6
2.86E+00,15.2
2.86E+00,14.4
2.86E+00,24.8
2.86E+00,21.6
2.86E+00,28
2.86E+00,-2.4
2.86E+00,12.8
2.86E+00,24.8
2.86E+00,-4.8
2.86E+00,-4
2.86E+00,7.2
2.86E+00,-24.8
2.86E+00,-13.6
2.86E+00,-4
2.86E+00,12.8
2.86E+00,3.2
2.86E+00,-13.6
2.86E+00,-0.8
2.86E+00,0.8
2.86E+00,-16.8
2.87E+00,0
2.87E+00,8
2.87E+00,12
2.87E+00,15.2
2.87E+00,32
2.87E+00,4
2.87E+00,10.4
2.87E+00,34.4
2.87E+00,-11.2
2.87E+00,-48.8
2.87E+00,-16
2.87E+00,6.4
2.87E+00,4.8
2.87E+00,2.4
2.87E+00,2.4
2.87E+00,-11.2
2.87E+00,-8
2.87E+00,-16
2.87E+00,-0.8
2.87E+00,5.6
2.87E+00,16
2.87E+00,0
2.87E+00,20.8
2.87E+00,31.2
2.87E+00,-4.8
2.88E+00,-28.8
2.88E+00,-5.6
2.88E+00,-13.6
2.88E+00,-25.6
2.88E+00,17.6
2.88E+00,6.4
2.88E+00,-11.2
2.88E+00,-4.8
2.88E+00,-5.6
2.88E+00,-23.2
2.88E+00,10.4
2.88E+00,32.8
2.88E+00,3.2
2.88E+00,-9.6
2.88E+00,-6.4
2.88E+00,-11.2
2.88E+00,2.4
2.88E+00,-10.4
2.88E+00,-23.2
2.88E+00,-20
2.88E+00,-3.2
2.88E+00,16
2.88E+00,8
2.88E+00,11.2
2.88E+00,-0.8
2.89E+00,24.8
2.89E+00,9.6
2.89E+00,-4.8
2.89E+00,-4.8
2.89E+00,9.6
2.89E+00,-5.6
2.89E+00,4
2.89E+00,5.6
2.89E+00,-11.2
2.89E+00,1.6
2.89E+00,3.2
2.89E+00,-7.2
2.89E+00,-11.2
2.89E+00,4.8
2.89E+00,9.6
2.89E+00,18.4
2.89E+00,16
2.89E+00,24
2.89E+00,1.6
2.89E+00,-7.2
2.89E+00,-7.2
2.89E+00,16.8
2.89E+00,-2.4
2.89E+00,-13.6
2.89E+00,-27.2
2.90E+00,-6.4
2.90E+00,-22.4
2.90E+00,4.8
2.90E+00,12
2.90E+00,-5.6
2.90E+00,-22.4
2.90E+00,11.2
2.90E+00,18.4
2.90E+00,-2.4
2.90E+00,1.6
2.90E+00,-8.8
2.90E+00,-4.8
2.90E+00,19.2
2.90E+00,23.2
2.90E+00,4
2.90E+00,-15.2
2.90E+00,7.2
2.90E+00,-0.8
2.90E+00,14.4
2.90E+00,32
2.90E+00,16
2.90E+00,17.6
2.90E+00,-10.4
2.90E+00,-9.6
2.90E+00,-8.8
2.91E+00,-8
2.91E+00,-32
2.91E+00,-30.4
2.91E+00,13.6
2.91E+00,-4
2.91E+00,13.6
2.91E+00,18.4
2.91E+00,12
2.91E+00,21.6
2.91E+00,27.2
2.91E+00,-0.8
2.91E+00,-16
2.91E+00,11.2
2.91E+00,36
2.91E+00,20
2.91E+00,-0.8
2.91E+00,9.6
2.91E+00,10.4
2.91E+00,23.2
2.91E+00,10.4
2.91E+00,-14.4
2.91E+00,-42.4
2.91E+00,-3.2
2.91E+00,-6.4
2.91E+00,-13.6
2.92E+00,-5.6
2.92E+00,-5.6
2.92E+00,-8.8
2.92E+00,2.4
2.92E+00,22.4
2.92E+00,6.4
2.92E+00,4
2.92E+00,-1.6
2.92E+00,10.4
2.92E+00,-2.4
2.92E+00,9.6
2.92E+00,-2.4
2.92E+00,16.8
2.92E+00,11.2
2.92E+00,9.6
2.92E+00,13.6
2.92E+00,12
2.92E+00,33.6
2.92E+00,7.2
2.92E+00,-17.6
2.92E+00,-4.8
2.92E+00,10.4
2.92E+00,15.2
2.92E+00,24.8
2.92E+00,7.2
2.93E+00,-2.4
2.93E+00,0.8
2.93E+00,-7.2
2.93E+00,-8
2.93E+00,-5.6
2.93E+00,-5.6
2.93E+00,-20
2.93E+00,-22.4
2.93E+00,4.8
2.93E+00,-8
2.93E+00,-2.4
2.93E+00,12
2.93E+00,49.6
2.93E+00,22.4
2.93E+00,28.8
2.93E+00,24.8
2.93E+00,35.2
2.93E+00,24.8
2.93E+00,20.8
2.93E+00,12
2.93E+00,4.8
2.93E+00,0
2.93E+00,1.6
2.93E+00,30.4
2.93E+00,6.4
2.94E+00,-12
2.94E+00,-20
2.94E+00,-20.8
2.94E+00,-9.6
2.94E+00,8.8
2.94E+00,-19.2
2.94E+00,-53.6
2.94E+00,-33.6
2.94E+00,-16
2.94E+00,15.2
2.94E+00,10.4
2.94E+00,-20
2.94E+00,-10.4
2.94E+00,8.8
2.94E+00,17.6
2.94E+00,11.2
2.94E+00,-3.2
2.94E+00,-20.8
2.94E+00,-9.6
2.94E+00,-19.2
2.94E+00,-41.6
2.94E+00,-31.2
2.94E+00,8
2.94E+00,-12
2.94E+00,-20.8
2.95E+00,14.4
2.95E+00,27.2
2.95E+00,16.8
2.95E+00,1.6
2.95E+00,-3.2
2.95E+00,37.6
2.95E+00,12.8
2.95E+00,-16
2.95E+00,-0.8
2.95E+00,-5.6
2.95E+00,-0.8
2.95E+00,-8.8
2.95E+00,-5.6
2.95E+00,-8
2.95E+00,-6.4
2.95E+00,0
2.95E+00,-4.8
2.95E+00,16
2.95E+00,39.2
2.95E+00,38.4
2.95E+00,40.8
2.95E+00,1.6
2.95E+00,2.4
2.95E+00,27.2
2.95E+00,-11.2
2.96E+00,-7.2
2.96E+00,1.6
2.96E+00,14.4
2.96E+00,-8.8
2.96E+00,-7.2
2.96E+00,-16
2.96E+00,-40
2.96E+00,-48.8
2.96E+00,-7.2
2.96E+00,29.6
2.96E+00,34.4
2.96E+00,0.8
2.96E+00,4
2.96E+00,-16
2.96E+00,9.6
2.96E+00,3.2
2.96E+00,24.8
2.96E+00,29.6
2.96E+00,35.2
2.96E+00,5.6
2.96E+00,4.8
2.96E+00,12.8
2.96E+00,-4.8
2.96E+00,8
2.96E+00,-16
2.97E+00,-17.6
2.97E+00,4.8
2.97E+00,19.2
2.97E+00,39.2
2.97E+00,12
2.97E+00,-9.6
2.97E+00,-4
2.97E+00,-10.4
2.97E+00,12
2.97E+00,3.2
2.97E+00,25.6
2.97E+00,12.8
2.97E+00,13.6
2.97E+00,16
2.97E+00,-0.8
2.97E+00,4
2.97E+00,16
2.97E+00,-1.6
2.97E+00,-10.4
2.97E+00,1.6
2.97E+00,-8
2.97E+00,-12
2.97E+00,-3.2
2.97E+00,-24.8
2.97E+00,-34.4
2.98E+00,-31.2
2.98E+00,-10.4
2.98E+00,-25.6
2.98E+00,-24.8
2.98E+00,15.2
2.98E+00,6.4
2.98E+00,-8
2.98E+00,-0.8
2.98E+00,1.6
2.98E+00,8.8
2.98E+00,-4.8
2.98E+00,-4.8
2.98E+00,14.4
2.98E+00,15.2
2.98E+00,-12.8
2.98E+00,-15.2
2.98E+00,12
2.98E+00,-8
2.98E+00,6.4
2.98E+00,2.4
2.98E+00,1.6
2.98E+00,10.4
2.98E+00,-7.2
2.98E+00,4
2.98E+00,11.2
2.99E+00,-10.4
2.99E+00,-2.4
2.99E+00,17.6
2.99E+00,-8
2.99E+00,-11.2
2.99E+00,-24
2.99E+00,-33.6
2.99E+00,-16
2.99E+00,-36
2.99E+00,-20.8
2.99E+00,-28
2.99E+00,-8.8
2.99E+00,-0.8
2.99E+00,1.6
2.99E+00,4
2.99E+00,0
2.99E+00,-8
2.99E+00,-12
2.99E+00,-12
2.99E+00,19.2
2.99E+00,2.4
2.99E+00,-36
2.99E+00,-34.4
2.99E+00,-46.4
2.99E+00,-24.8
3.00E+00,-12
3.00E+00,11.2
3.00E+00,7.2
3.00E+00,7.2
3.00E+00,4.8
3.00E+00,4.8
3.00E+00,-3.2
3.00E+00,-19.2
3.00E+00,-6.4
3.00E+00,-12.8
3.00E+00,-17.6
3.00E+00,-3.2
3.00E+00,-16
3.00E+00,-2.4
3.00E+00,-15.2
3.00E+00,-16
3.00E+00,4
3.00E+00,0.8
3.00E+00,-21.6
3.00E+00,-9.6
3.00E+00,10.4
3.00E+00,-0.8
3.00E+00,-18.4
3.00E+00,-4.8
3.00E+00,14.4
3.01E+00,-23.2
3.01E+00,-23.2
3.01E+00,-12.8
3.01E+00,-24.8
3.01E+00,0.8
3.01E+00,8.8
3.01E+00,2.4
3.01E+00,-3.2
3.01E+00,-12.8
3.01E+00,-32
3.01E+00,-15.2
3.01E+00,-13.6
3.01E+00,-16
3.01E+00,2.4
3.01E+00,4.8
3.01E+00,-20
3.01E+00,-36
3.01E+00,-12.8
3.01E+00,-19.2
3.01E+00,-11.2
3.01E+00,-29.6
3.01E+00,-12.8
3.01E+00,-16.8
3.01E+00,-25.6
3.01E+00,15.2
3.02E+00,-8.8
3.02E+00,-25.6
3.02E+00,3.2
3.02E+00,-8.8
3.02E+00,-1.6
3.02E+00,5.6
3.02E+00,3.2
3.02E+00,25.6
3.02E+00,27.2
3.02E+00,27.2
3.02E+00,3.2
3.02E+00,-18.4
3.02E+00,0
3.02E+00,4.8
3.02E+00,2.4
3.02E+00,21.6
3.02E+00,28
3.02E+00,4
3.02E+00,2.4
3.02E+00,12.8
3.02E+00,-1.6
3.02E+00,13.6
3.02E+00,-10.4
3.02E+00,-1.6
3.02E+00,-16
3.03E+00,5.6
3.03E+00,-13.6
3.03E+00,-15.2
3.03E+00,4
3.03E+00,0
3.03E+00,-2.4
